sample_idx,feature,importance,rank
55,sensor_141_std,0.2548675239086151,14
55,sensor_15_std,0.22284629940986633,15
56,sensor_88_std,11.98494815826416,1
56,sensor_170_std,8.897904396057129,2
56,sensor_89_std,4.703288555145264,3
56,sensor_63_std,3.7486190795898438,4
56,sensor_187_std,2.7398147583007812,5
56,sensor_230_avg,2.702118158340454,6
56,sensor_35_avg,2.518449544906616,7
56,sensor_48_avg,2.5101029872894287,8
56,sensor_65_std,2.1365628242492676,9
56,sensor_89_min,2.086071014404297,10
56,sensor_23_max,1.9106858968734741,11
56,sensor_38_std,1.8958969116210938,12
56,sensor_46_std,1.8839547634124756,13
56,sensor_49_avg,1.8364439010620117,14
56,sensor_55_min,1.82328462600708,15
57,sensor_89_std,17.637496948242188,1
57,sensor_49_avg,4.326890468597412,2
57,sensor_50_avg,4.133433818817139,3
57,sensor_49_std,3.7766776084899902,4
57,sensor_50_std,3.7335147857666016,5
57,sensor_117_std,3.5363709926605225,6
57,sensor_118_std,3.527647018432617,7
57,sensor_23_max,3.3185040950775146,8
57,sensor_42_std,2.394076347351074,9
57,sensor_43_max,2.3169667720794678,10
57,sensor_94_std,2.23982834815979,11
57,sensor_19_std,2.2211053371429443,12
57,reactive_power_121_std_roll6_std,2.1293368339538574,13
57,sensor_77_max,2.0361719131469727,14
57,sensor_79_max,1.9581069946289062,15
58,sensor_89_std,19.9901123046875,1
58,sensor_170_std,5.469430446624756,2
58,sensor_20_std,4.20952033996582,3
58,sensor_65_std,2.920804500579834,4
58,sensor_1_min,2.061589002609253,5
58,sensor_229_std,1.67130446434021,6
58,sensor_228_std,1.659846544265747,7
58,sensor_198_std,1.6583870649337769,8
58,sensor_234_std,1.6410484313964844,9
58,sensor_233_std,1.6389918327331543,10
58,sensor_181_std,1.5909968614578247,11
58,sensor_63_std,1.5241881608963013,12
58,sensor_186_std,1.4454374313354492,13
58,sensor_21_std,1.4426459074020386,14
58,sensor_23_max,1.4216604232788086,15
59,sensor_89_std,20.328815460205078,1
59,sensor_77_max,2.1565744876861572,2
59,sensor_79_max,2.123331069946289,3
59,sensor_170_std,1.8079510927200317,4
59,reactive_power_119_std_roll6_std,1.7974151372909546,5
59,reactive_power_119_avg_roll6_std,1.3351970911026,6
59,sensor_187_std,1.1605865955352783,7
59,sensor_190_std,1.0699855089187622,8
59,sensor_186_std,1.0419799089431763,9
59,sensor_46_std,0.749961256980896,10
59,sensor_94_std,0.7136080861091614,11
59,reactive_power_121_min_roll6_std,0.6354491114616394,12
59,sensor_7_std,0.6148470640182495,13
59,sensor_15_std,0.6029663681983948,14
59,sensor_65_std,0.5475106835365295,15
60,sensor_77_max,2.411700487136841,1
60,sensor_79_max,2.3667585849761963,2
60,reactive_power_119_std_roll6_std,1.3647159337997437,3
60,reactive_power_119_avg_roll6_std,1.2843326330184937,4
60,sensor_186_std,0.9569277763366699,5
60,reactive_power_121_std_roll6_mean,0.8464242219924927,6
60,sensor_87_min,0.837657630443573,7
60,sensor_87_max,0.8341503143310547,8
60,sensor_198_std,0.8042675852775574,9
60,sensor_74_std,0.8014974594116211,10
60,sensor_87_avg,0.7862665057182312,11
60,sensor_196_std,0.7154335975646973,12
60,reactive_power_121_min_roll6_std,0.5742372870445251,13
60,reactive_power_121_max_roll6_std,0.34636637568473816,14
60,sensor_205_std,0.324179470539093,15
65,sensor_42_std,8.91051197052002,1
65,sensor_42_max,4.413277626037598,2
65,sensor_42_min,2.7412211894989014,3
65,sensor_42_avg,1.9589805603027344,4
65,sensor_87_avg,0.8100805878639221,5
65,sensor_87_max,0.7779012322425842,6
65,sensor_94_std,0.7266616821289062,7
65,sensor_87_min,0.6654781699180603,8
65,sensor_190_std,0.3672899305820465,9
65,sensor_59_std,0.35867130756378174,10
65,sensor_217_std,0.3421197831630707,11
65,sensor_53_min,0.32503369450569153,12
65,sensor_53_avg,0.31096088886260986,13
65,sensor_53_std,0.29228195548057556,14
65,sensor_60_std,0.2195490598678589,15
66,sensor_42_std,9.103043556213379,1
66,sensor_42_max,4.485119342803955,2
66,sensor_42_min,2.867156505584717,3
66,sensor_181_std,1.1176002025604248,4
66,sensor_87_max,0.8798872232437134,5
66,sensor_87_avg,0.836113691329956,6
66,sensor_87_min,0.713322639465332,7
66,sensor_180_std,0.513512909412384,8
66,sensor_15_std,0.4972284436225891,9
66,sensor_42_avg,0.4969150722026825,10
66,sensor_1_avg,0.45063433051109314,11
66,sensor_197_std,0.3943501114845276,12
